"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"6:02:19.7357541 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\DisplayName","SUCCESS","Type: REG_SZ, Length: 20, Data: Notepad++"
"6:02:19.7357781 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\DisplayName","SUCCESS","Type: REG_SZ, Length: 20, Data: Notepad++"
"6:02:19.7358042 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\DisplayName","SUCCESS","Type: REG_SZ, Length: 20, Data: Notepad++"
"6:02:19.7358275 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\DisplayName","SUCCESS","Type: REG_SZ, Length: 20, Data: Notepad++"
"6:02:19.7358509 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\DisplayVersion","SUCCESS","Type: REG_SZ, Length: 12, Data: 6.5.5"
"6:02:19.7358739 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\DisplayVersion","SUCCESS","Type: REG_SZ, Length: 12, Data: 6.5.5"
"6:02:19.7358970 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\DisplayVersion","SUCCESS","Type: REG_SZ, Length: 12, Data: 6.5.5"
"6:02:19.7359191 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\DisplayVersion","SUCCESS","Type: REG_SZ, Length: 12, Data: 6.5.5"
"6:02:19.7359425 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\InstallLocation","NAME NOT FOUND","Length: 144"
"6:02:19.7359640 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\Publisher","SUCCESS","Type: REG_SZ, Length: 30, Data: Notepad++ Team"
"6:02:19.7359843 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\Publisher","SUCCESS","Type: REG_SZ, Length: 30, Data: Notepad++ Team"
"6:02:19.7360323 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\Publisher","SUCCESS","Type: REG_SZ, Length: 30, Data: Notepad++ Team"
"6:02:19.7360547 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\Publisher","SUCCESS","Type: REG_SZ, Length: 30, Data: Notepad++ Team"
"6:02:19.7361469 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\UninstallString","SUCCESS","Type: REG_SZ, Length: 94, Data: C:\Program Files (x86)\Notepad++\uninstall.exe"
"6:02:19.7361730 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\UninstallString","SUCCESS","Type: REG_SZ, Length: 94, Data: C:\Program Files (x86)\Notepad++\uninstall.exe"
"6:02:19.7361966 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\UninstallString","SUCCESS","Type: REG_SZ, Length: 94, Data: C:\Program Files (x86)\Notepad++\uninstall.exe"
"6:02:19.7362188 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++\UninstallString","SUCCESS","Type: REG_SZ, Length: 94, Data: C:\Program Files (x86)\Notepad++\uninstall.exe"
"6:02:19.7362615 AM","stub.exe","11368","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"6:02:19.7362973 AM","stub.exe","11368","RegCreateKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\SchedulingAgent","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"6:02:19.7363525 AM","stub.exe","11368","RegSetInfoKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\SchedulingAgent","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"6:02:19.7363820 AM","stub.exe","11368","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Notepad++","SUCCESS",""
"6:02:19.7364044 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\SchedulingAgent\DisplayName","NAME NOT FOUND","Length: 144"
"6:02:19.7364259 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\SchedulingAgent\DisplayVersion","NAME NOT FOUND","Length: 144"
"6:02:19.7364463 AM","stub.exe","11368","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\SchedulingAgent\InstallLocation","NAME NOT FOUND","Length: 144"
