"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"4:15:44.3612996 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","NAME NOT FOUND","Desired Access: Query Value"
"4:15:44.3613062 AM","stub.exe","2304","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"4:15:44.3613120 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\##vboxsrv#SharedWithVM","SUCCESS","Desired Access: Read/Write"
"4:15:44.3613180 AM","stub.exe","2304","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\##vboxsrv#SharedWithVM","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"4:15:44.3613256 AM","stub.exe","2304","RegQueryKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\##vboxsrv#SharedWithVM","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"4:15:44.3613308 AM","stub.exe","2304","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\##vboxsrv#SharedWithVM\Shell","NAME NOT FOUND","Desired Access: Read/Write"
"4:15:44.3613368 AM","stub.exe","2304","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\##vboxsrv#SharedWithVM","SUCCESS",""
"4:15:44.3613477 AM","stub.exe","2304","ReadFile","C:\Windows\SysWOW64\shell32.dll","SUCCESS","Offset: 2,848,768, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"4:15:44.3670441 AM","stub.exe","2304","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"4:15:44.3670593 AM","stub.exe","2304","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"4:15:44.3670672 AM","stub.exe","2304","RegOpenKey","HKCU\Network","SUCCESS","Desired Access: Read"
